,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,isrc,genres
1265,Acercate Más,0,0.638,0.484,3,-12.898,1,0.0484,0.755,0.00161,0.249,0.932,103.396,160933,4,ushm91987150,
1266,Acercate Más,0,0.641,0.479,3,-12.947,1,0.053,0.76,0.00176,0.192,0.918,103.625,160914,4,BRFND1910432,
1267,Aceptele ya,2,0.284,0.322,4,-11.234,1,0.028,0.898,1.26e-06,0.153,0.499,147.107,173662,4,QZFZ32270446,
1268,Ácere Cipriano,3,0.512,0.705,10,-7.168,1,0.0355,0.724,0.0,0.0771,0.965,89.843,212893,4,USDBB0601277,
1269,Acéptame - Remasterizado,1,0.635,0.527,9,-7.836,1,0.03,0.592,9.68e-05,0.265,0.543,104.798,215200,4,ES5022102395,
1270,Acércate más,7,0.711,0.72,5,-4.688,1,0.0285,0.205,0.0,0.498,0.627,110.194,69547,4,ES5078600036,
1271,Niños aceituneros,3,0.516,0.815,4,-6.505,0,0.0499,0.379,0.0,0.302,0.934,154.223,215560,3,ES5151200293,
1272,Aceita Cristo,0,0.407,0.465,5,-4.501,1,0.0269,0.857,0.000146,0.262,0.13,98.656,206159,4,US7VG2244295,gospel antigas
1273,Acelerado - Remasterizado,0,0.405,0.793,9,-7.986,1,0.0801,0.0187,0.000649,0.111,0.708,146.23,149613,4,ES5022101726,
1274,Fogueira Acesa,0,0.648,0.61,4,-11.305,1,0.035,0.294,0.0,0.172,0.963,143.567,155585,4,QM6P41957221,
1275,Aceitunas - Tientos,0,0.532,0.351,11,-6.275,1,0.0379,0.816,0.000107,0.0871,0.374,90.235,271787,4,ES5352105486,
1276,Acenderam a Fogueira,0,0.659,0.694,2,-7.345,1,0.0498,0.0902,0.0,0.044,0.863,144.02,122358,4,ES71G1864393,"bossa nova,brazilian indie,brazilian percussion,choro,coco,forro,forro tradicional,mpb,samba,velha guarda"
1277,Aceitei Meu Jesus,0,0.549,0.22,10,-6.454,0,0.0333,0.877,6.64e-05,0.164,0.411,99.654,127688,3,BRGVR1900317,
1278,Acercate a la Ventana,0,0.449,0.541,9,-13.41,1,0.112,0.919,0.748,0.341,0.744,146.884,252053,3,MXD781903062,
1279,Pra Apagar e pra Acender,0,0.622,0.402,7,-11.692,1,0.031,0.364,2.66e-05,0.0723,0.617,129.554,227292,4,QZ5AB2305039,
1280,Văduva veselă: Pe vremea aceea,0,0.308,0.474,7,-7.398,1,0.0383,0.958,0.000572,0.112,0.254,106.129,297204,5,ROB011668156,
1281,Ace of Spades - Alternate Version,3,0.311,0.995,1,-4.052,1,0.182,9.8e-05,0.903,0.305,0.123,126.097,183488,4,GBAJE0506879,"album rock,hard rock,metal,rock,speed metal"
1282,Ace of Spades - Instrumental Demo,3,0.261,0.991,6,-7.736,1,0.172,0.00188,0.762,0.504,0.0352,126.259,188000,4,GB5KW2000302,"album rock,hard rock,metal,rock,speed metal"
1283,Caminando - Sonido Original de Acetato,0,0.495,0.41,6,-14.222,1,0.188,0.991,0.145,0.11,0.68,138.275,240586,4,QZHZ32067287,
1284,Como se menea la aceituna,1,0.339,0.47,0,-8.539,0,0.0345,0.2,0.0,0.372,0.757,203.443,170787,3,ES5079600341,folclore castilla y leon
1285,Pensando - Sonido Original de Acetato,0,0.766,0.222,8,-16.419,1,0.115,0.871,0.0,0.481,0.788,107.122,183132,4,QZHZ32067293,
1286,Mi Niña - Sonido Original de Acetato,0,0.665,0.282,5,-14.683,0,0.218,0.928,0.0,0.523,0.785,135.147,159343,4,QZHZ32067294,
1287,Aquellos Días - Sonido Original de Acetato,0,0.673,0.312,7,-12.296,1,0.0695,0.94,0.0,0.544,0.717,122.572,241035,4,QZHZ32067285,
1288,Buenas Tardes Vieja - Sonido Original de Acetato,0,0.498,0.0854,5,-19.575,1,0.348,0.975,3.38e-05,0.141,0.446,188.183,133983,4,QZHZ32067289,
1289,Te Amaré Siempre - Sonido Original de Acetato,0,0.48,0.321,2,-13.43,0,0.271,0.878,0.0,0.309,0.64,102.615,216796,3,QZHZ32067292,
1290,Muchacha de la Quince - Sonido Original de Acetato,0,0.736,0.333,5,-13.879,1,0.198,0.9,0.0,0.414,0.836,113.67,140940,4,QZHZ32067291,
1291,Alejandro Francisco y Andrés - Sonido Original de Acetato,0,0.719,0.153,4,-18.35,0,0.439,0.923,0.0,0.682,0.777,78.122,149020,3,QZHZ32067288,
1292,My Fair Lady: Am mai colindat pe-aceste străzi,0,0.236,0.453,0,-8.257,1,0.0341,0.815,0.000985,0.0586,0.213,104.286,252424,4,ROB011668166,
1293,Tu Aroma en Mis Manos - Sonido Original de Acetato,1,0.602,0.152,3,-18.703,1,0.411,0.921,0.0,0.163,0.611,105.185,195251,4,QZHZ32067286,
1294,"Ace Of Wands - Live At Reading Festival, Reading / 1981",1,0.171,0.66,4,-10.523,0,0.0502,0.0103,0.281,0.132,0.279,75.539,405360,4,GBUM71503404,"album rock,art rock,instrumental rock,jazz fusion,neo-progressive,progressive metal,progressive rock,symphonic rock"
1295,"Ace of Spades - Live At Parc Expo, Orleans, 5th March 1981",3,0.294,0.959,1,-8.396,0,0.0694,0.001,0.894,0.764,0.315,136.576,171360,4,GB5KW2000484,"album rock,hard rock,metal,rock,speed metal"
1296,Ace Of Spades,0,0.459,0.909,7,-10.976,1,0.0389,0.0163,0.68,0.36,0.545,134.924,176787,4,GBLGL0016631,
1297,Mystery Achievement - 2006 Remaster,37,0.566,0.791,1,-5.762,0,0.0466,0.0211,0.00546,0.264,0.942,139.009,322907,4,GBAHT0600749,"album rock,art rock,classic rock,folk rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,soft rock"
1298,Mystery Achievement - 2018 Remaster,13,0.572,0.753,1,-5.798,0,0.0451,0.00789,0.00336,0.0915,0.916,139.193,324587,4,GBAHT1800303,"album rock,art rock,classic rock,folk rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,soft rock"
1299,American Achievements - Millions of Dead Cops - Full Length,10,0.351,0.957,11,-4.458,0,0.0915,0.00141,0.0,0.395,0.52,103.462,130584,4,USH780717514,"crust punk,hardcore punk,punk,thrash core"
1300,O Achilleas Ap' To Kairo,15,0.356,0.294,4,-12.9,0,0.0333,0.803,0.0,0.117,0.203,132.592,237200,4,GRUM70604070,"classic greek pop,classic greek rock"
1301,Mystery Achievement - BBC Live Session,3,0.602,0.791,11,-9.024,0,0.0313,0.00409,0.0277,0.0155,0.905,134.275,293440,4,GBCAD2100454,"album rock,art rock,classic rock,folk rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,soft rock"
1302,Me Ache Achí,0,0.767,0.662,0,-8.701,1,0.0512,0.735,0.00941,0.0976,0.964,80.133,219141,4,US39N2203621,
1303,Achensee,0,0.581,0.204,2,-10.757,1,0.0381,0.973,0.0,0.196,0.499,103.063,128548,3,ATC191400477,
1304,Achiyatou,0,0.594,0.437,10,-16.179,0,0.0373,0.502,0.0138,0.0686,0.845,119.838,280890,4,CAHQJ2362641,
1305,Achaninnoru,0,0.696,0.409,3,-11.438,1,0.445,0.928,9.28e-05,0.0788,0.729,126.726,198747,4,INH100624934,"filmi,mollywood"
1306,Achievement,0,0.614,0.591,0,-8.693,1,0.0257,0.0186,0.172,0.262,0.646,115.474,123920,4,QMREU8000901,
1307,Ach,0,0.694,0.2,0,-16.04,1,0.382,0.908,0.0,0.115,0.675,80.063,62667,3,CZA160415525,czech folk
1308,Achchuvellakatti,0,0.396,0.885,6,-4.253,1,0.239,0.926,0.0446,0.238,0.787,96.52,298293,3,INH100512613,"classic kollywood,filmi"
1309,Achou-Me,0,0.629,0.43,7,-8.533,1,0.0306,0.943,0.0,0.198,0.673,100.702,101719,4,BRBOP1905772,
1310,Achalao China,4,0.642,0.309,3,-10.133,1,0.364,0.859,0.00245,0.0499,0.552,119.56,138787,5,ES71G2146065,
1311,Lemmy Achabak,0,0.474,0.458,2,-9.485,1,0.0283,0.43,0.000125,0.222,0.582,98.065,271020,4,FRX281928111,"classic arab pop,egyptian pop,lebanese pop"
1312,Achaninnale Vallathoru,0,0.708,0.393,3,-10.413,1,0.509,0.977,5.78e-05,0.0946,0.772,126.332,198583,4,INH100800322,"filmi,mollywood"
1313,Acha Ae,0,0.645,0.258,0,-8.437,1,0.0341,0.48,0.0,0.115,0.554,45.123,27880,4,USSF18023501,
1314,Achei Jesus,0,0.427,0.213,4,-16.227,1,0.0341,0.932,0.000895,0.124,0.523,165.733,204174,3,BRGVR1900198,
1315,Munne achjuse,0,0.55,0.187,9,-12.751,0,0.0348,0.866,0.0,0.118,0.138,122.559,228484,4,ITOOJ8000017,
1316,Ach ngoulinlih,0,0.521,0.258,11,-14.702,1,0.201,0.889,0.098,0.093,0.759,159.835,565484,3,FR43D2200866,"classic moroccan pop,rai"
1317,Achchangall Vetkangall,0,0.521,0.503,7,-10.876,1,0.211,0.972,0.313,0.368,0.948,68.817,261947,4,INH101300867,"classic kollywood,filmi"
1318,"Ach, laštověnka",0,0.187,0.00752,5,-31.716,1,0.0474,0.983,0.00469,0.117,0.261,82.843,122661,4,CZA160403074,
1319,Achkid Awa Darenghi,0,0.391,0.331,1,-5.78,0,0.0641,0.832,0.000595,0.139,0.917,197.24,507391,3,UKR6V2213001,
1320,Ek Achin Pakhi,0,0.468,0.456,4,-10.303,0,0.0533,0.936,0.0,0.125,0.713,112.292,195320,4,INH100631002,classic bangla pop
1321,Achalay Tierra Mojada,0,0.619,0.406,5,-16.685,0,0.361,0.417,0.683,0.119,0.808,114.953,122693,4,ARF221712522,
1322,Ach dani naachkha,0,0.411,0.265,0,-15.441,1,0.0658,0.993,0.948,0.0923,0.422,79.648,542853,4,FR43D2202350,
1323,Achhada ya elbnatte,0,0.346,0.444,9,-10.57,1,0.0525,0.928,0.747,0.0963,0.547,80.1,582990,4,FR43D2200236,maghreb
1324,Achhay Bane Mehndi,0,0.589,0.295,5,-13.885,0,0.0433,0.412,0.366,0.202,0.768,90.39,282947,4,QMDA61302431,
1325,Ach eddani n'oualfou,0,0.477,0.661,8,-8.877,1,0.0962,0.766,0.29,0.185,0.747,111.304,370920,4,FR6V81537283,
1326,Baer den achteropsjùt,1,0.698,0.326,5,-10.817,1,0.166,0.824,0.0,0.112,0.62,97.021,181933,4,NLG071800019,carnaval limburg
1327,Golaper Aatar Achhe,0,0.351,0.349,11,-10.145,0,0.0473,0.993,0.365,0.372,0.539,153.968,214773,3,INH100804323,"classic bangla pop,filmi"
1328,"Ach, weh des Leiden",0,0.223,0.156,6,-19.025,0,0.043,0.993,0.00264,0.194,0.0382,89.631,102613,4,DES380019677,
1329,Achou youghen dounit - Remastérisé,0,0.725,0.646,8,-6.941,1,0.0331,0.933,0.0283,0.119,0.714,127.265,300037,4,DGA072147756,algerian folk
1330,Ach (Ilha De Mare),0,0.609,0.756,0,-10.979,1,0.167,0.432,0.0,0.271,0.827,126.038,137509,3,GRCB12100437,"classic greek pop,laiko,rebetiko"
1331,Ya Achiret Zamani - Live,0,0.436,0.552,7,-14.918,0,0.0599,0.936,0.655,0.711,0.637,143.425,315932,4,FRX281923851,
1332,Ach! Pos Me Koitas,2,0.511,0.299,11,-12.559,0,0.191,0.838,0.0,0.453,0.654,129.124,147467,4,GRUM70603332,"classic greek pop,greek guitar,rebetiko"
1333,"Ach, Wat Is't Heet",0,0.705,0.45,4,-16.017,0,0.0367,0.239,0.0,0.333,0.645,115.543,150853,4,NLA241700992,
1334,Kar Kapale Ki Achhe,0,0.486,0.323,6,-15.006,1,0.0585,0.98,0.00207,0.0894,0.519,71.445,258653,4,INH101400940,"classic bangla pop,classic bollywood,filmi"
1335,Achark (feat. Magid Khan),3,0.487,0.596,7,-16.072,1,0.0421,0.469,0.0683,0.147,0.684,130.596,463733,4,DEXX22200109,
1336,Socha Nahin Achha Bura,0,0.438,0.693,5,-8.351,1,0.0652,0.27,0.00025,0.354,0.634,104.956,443973,4,INH100153520,"classic bollywood,classic pakistani pop,filmi,ghazal"
1337,Agora Achei Meu Salvador,0,0.303,0.214,0,-7.618,1,0.0303,0.994,0.000126,0.111,0.0827,73.927,131815,4,US7VG2244296,gospel antigas
1338,Kitne Achche Log Mile,0,0.37,0.44,1,-14.372,1,0.0637,0.965,0.433,0.677,0.639,86.746,222507,4,USA370964916,
1339,Achhi Bhi Lagti Hoon,0,0.481,0.741,6,-4.595,0,0.0554,0.748,0.000167,0.337,0.661,104.8,348630,4,INS172206030,"classic bollywood,desi pop,filmi,lata"
1340,Dono Jahan Mein Achha,0,0.392,0.179,11,-17.35,1,0.0395,0.992,0.833,0.124,0.284,126.942,206613,3,INH100272290,"classic bollywood,classic pakistani pop,filmi,ghazal"
1341,J'ai acheté une rose,0,0.385,0.564,0,-14.08,1,0.13,0.878,9.71e-05,0.544,0.695,131.873,279197,4,FR43D2101596,
1342,Ami Poth Cheye Achi Ekela,0,0.581,0.798,10,-4.81,0,0.103,0.813,8.99e-06,0.0536,0.766,133.194,202348,4,DGA072298742,"classic bangla pop,classic bollywood,classic pakistani pop,filmi,ghazal,pakistani folk"
1343,Oi Janalar Kachhe Bose Achhe,0,0.384,0.338,10,-12.351,1,0.0386,0.848,0.0,0.112,0.293,122.171,194038,4,INH101402340,"classic bangla pop,filmi"
1344,"Ach, spielen sie doch mal...",0,0.745,0.18,1,-17.768,1,0.589,0.93,0.0,0.164,0.484,124.262,96853,4,DEF078004110,
1345,Doar Achter in Dei Loane,0,0.244,0.137,0,-16.301,1,0.0332,0.773,1.4e-05,0.791,0.27,184.614,134827,3,NLM232100399,
1346,Ami Sakal Niye Bosey Achhi,0,0.357,0.115,9,-10.533,1,0.0331,0.99,4.78e-06,0.376,0.357,66.173,175267,3,INH109422870,classic bangla pop
1347,American Achievements - Live in Berlin,0,0.296,0.977,4,-5.397,0,0.318,0.00941,0.00914,0.446,0.0758,113.077,149081,4,USH780718021,"crust punk,hardcore punk,punk,thrash core"
1348,Ei Manushe Sei Manus Achhe,0,0.599,0.305,5,-10.48,1,0.033,0.925,0.0,0.136,0.647,132.86,186080,4,INH109615190,"bengali folk,classic bangla pop"
1349,"Wandern, ach wandern (Der Rattenfänger)",1,0.417,0.31,7,-16.728,1,0.0486,0.616,0.00104,0.196,0.447,86.264,225653,4,DEA347300822,"classic schlager,oktoberfest,volksmusik"
1350,"Bach, JS: Ach, lieben Christen, seid getrost, BWV 114: No. 1, Chor. ""Ach, lieben Christen, seid getrost""",0,0.458,0.321,6,-16.286,0,0.0365,0.963,0.841,0.123,0.426,126.176,237733,3,DEA808009001,"children's choir,german choir"
1351,"Mozart : Die Entführung aus dem Serail : Act 2 ""Ach Belmonte! ach mein Leben!"" [Konstanze, Belmonte, Pedrillo, Blonde]",0,0.36,0.152,9,-18.612,1,0.0508,0.962,3.22e-05,0.0972,0.0879,126.434,658133,3,DEA808500232,
1352,"Ach, cóż to za romans był",3,0.562,0.729,4,-11.065,1,0.0763,0.496,0.0,0.266,0.936,146.951,208973,4,PLA551600606,classic polish pop
1353,"Ach, Což Jest To Hezká Věc",0,0.309,0.299,1,-16.641,1,0.0683,0.96,0.235,0.148,0.812,176.856,106027,3,CZA168000568,"classic czech pop,czech folk"
1354,"Ach Herr, mich armen Sünder, BuxWV 178",0,0.0677,0.0901,2,-26.589,0,0.0448,0.95,0.951,0.0968,0.0375,68.338,199229,4,CH1408027004,
1355,"Mystery Achievement - Live in Boston, March 1980",2,0.54,0.747,4,-11.518,1,0.0852,0.106,0.19,0.683,0.817,146.856,373013,4,GBAHT1901228,"album rock,art rock,classic rock,folk rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,soft rock"
1356,Dat Is Alles Wat De Mensheid Achterliet - Remastered,0,0.46,0.499,10,-11.738,1,0.0696,0.668,1.77e-06,0.102,0.539,84.429,187480,4,NLC282200248,"dutch rock,levenslied,nederpop,vintage dutch pop"
1357,"Mystery Achievement - BBC Live in London, Jan. 1979",2,0.425,0.897,11,-11.818,0,0.0981,0.00124,0.00926,0.639,0.465,144.055,309187,4,GBCAD2100463,"album rock,art rock,classic rock,folk rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,soft rock"
1358,"Fidelio op.72 / Act 1: ""Ach! Vater, Vater, eilt!""",0,0.383,0.173,2,-19.902,1,0.108,0.933,0.0,0.69,0.241,89.455,142693,3,GBF077930414,orchestral performance
1359,"Ach, neni tu neni… / There Is Nothing To Humor Me",0,0.479,0.425,0,-12.249,0,0.144,0.954,0.137,0.906,0.398,119.799,208027,4,CZA490100032,
1360,"Mozart : Die Zauberflöte : Act 2 ""Ach ich fühl's, es ist verschwunden!"" [Pamina]",0,0.202,0.0178,7,-26.062,0,0.0678,0.989,0.00521,0.117,0.0363,173.526,243640,1,DEA808702614,
1361,"St. Matthew Passion, BWV. 244 / Pt. 2: No. 69 Recitative. Alto: ""Ach Golgatha""",1,0.289,0.0719,1,-21.295,1,0.0397,0.977,0.00151,0.138,0.117,82.841,100400,4,DEF057930674,classical organ
1362,"St. Matthew Passion, BWV. 244 / Pt. 2: No. 69 Recitative. Alto: ""Ach Golgatha""",0,0.336,0.0824,1,-19.667,1,0.0396,0.973,0.00345,0.116,0.126,76.415,100733,4,DEF057930674,classical organ
1363,"Die Zauberflöte, K.620 / Act 2: Ach, ich fühl's, es ist verschwunden (Pamina)",4,0.234,0.017,7,-32.135,0,0.0535,0.964,0.00298,0.0601,0.0365,111.525,293227,3,DEF058031113,"classical,classical performance,orchestral performance"
1364,"Mozart : Die Entführung aus dem Serail : Act 2 ""Ach mein bestes Fräulein!"" [Blonde, Konstanze, Selim]",0,0.561,0.0154,0,-39.448,0,0.394,0.525,0.0,0.376,0.215,121.079,65427,5,DEA808500220,
1365,"Mozart : Die Entführung aus dem Serail : Act 1 ""Ach ich liebte, war so glücklich!"" [Konstanze]",0,0.291,0.074,10,-21.709,1,0.0424,0.955,0.000643,0.0847,0.0801,109.707,344867,4,DEA808500212,
1366,"Bach, JS: Mache dich, mein Geist, bereit, BWV 115: No. 2, Aria. ""Ach, schläfrige Seele, wie?""",0,0.162,0.0485,3,-24.493,0,0.0517,0.972,0.519,0.333,0.0568,79.906,534173,3,DEA808107402,classical countertenor
1367,"Bach, JS: Ach, lieben Christen, seid getrost, BWV 114: No. 6, Rezitativ. ""Indes bedenke deine Seele""",0,0.519,0.0629,11,-19.145,0,0.0622,0.982,0.0,0.16,0.151,88.952,45400,3,DEA808009006,classical tenor
1368,"Bach, JS: Ach, lieben Christen, seid getrost, BWV 114: No. 4, Choral. ""Kein Frucht das Weizenkörnlein bringt""",0,0.345,0.0187,6,-27.069,0,0.0424,0.993,0.000134,0.105,0.126,132.239,136667,4,DEA808009004,boy soprano
1369,"Bach, JS: Du Freidefürst, Herr Jesu Christ, BWV 116: No. 2, Aria. ""Ach, unaussprechlich ist die Not""",0,0.302,0.0751,5,-19.841,0,0.0462,0.988,0.0054,0.189,0.154,86.569,177933,4,DEA808107502,classical countertenor
1370,Amanhã Ou Depois / Achados e Perdidos / Pequena Memória Para Um Tempo Sem Memória (A Legião Dos Esquecidos),14,0.485,0.646,0,-10.24,1,0.157,0.565,0.0,0.115,0.357,118.274,305613,4,BREMI8000195,"bossa nova,mpb,samba,velha guarda"
1371,"Bach, JS: Ach, lieben Christen, seid getrost, BWV 114: No. 2, Aria. ""Wo wird in diesem Jammertale""",0,0.252,0.0411,1,-24.204,0,0.0579,0.99,0.0219,0.121,0.0402,65.414,551093,4,DEA808009002,classical tenor
1372,"Bach, JS: Ach, lieben Christen, seid getrost, BWV 114: No. 3, Rezitativ. ""O Sünder, trage mit Geduld""",0,0.561,0.0317,9,-24.94,1,0.0499,0.983,0.0,0.117,0.162,102.852,97400,4,DEA808009003,classical bass
1373,"Bach, JS: Du Freidefürst, Herr Jesu Christ, BWV 116: No. 4, Terzett. ""Ach, wir bekennen unsre Schuld""",0,0.336,0.247,3,-17.024,1,0.0431,0.984,4.2e-05,0.129,0.327,129.919,275507,4,DEA808107504,
1374,"Bach, JS: Ach, lieben Christen, seid getrost, BWV 114: No. 7, Choral. ""Wir wachen oder schlafen ein""",0,0.233,0.205,6,-15.265,0,0.039,0.984,0.95,0.172,0.454,75.075,59693,4,DEA808009007,"children's choir,german choir"
1375,"Bach, JS: Unser Mund sei voll Lachens, BWV 110: No. 4, Aria. ""Ach Herr, was ist ein Menschenkind""",0,0.251,0.0283,5,-24.322,0,0.0459,0.986,0.834,0.139,0.186,72.041,222200,3,DEA807911404,classical countertenor
1376,"Die Zauberflöte for Two Flutes Nos. 1, 15, 17: No. 15) Ach, ich fühl's, es ist verschwunden! - Instrumental",0,0.335,0.025,2,-26.445,0,0.0582,0.995,0.583,0.0721,0.335,69.613,199707,3,USSM19931046,"classical flute,classical performance"
1377,"St. Matthew Passion, BWV. 244 / Pt. 2: No. 36 Aria. Alto, Chorus II: ""Ach nun ist mein Jesu hin""",0,0.25,0.166,11,-19.743,0,0.0392,0.99,0.0805,0.347,0.104,83.61,281347,4,DEF057930650,
1378,"St. Matthew Passion, BWV. 244 / Pt. 2: No. 36 Aria. Alto, Chorus II: ""Ach nun ist mein Jesu hin""",2,0.152,0.146,11,-21.445,0,0.0424,0.992,0.09,0.374,0.107,167.343,279173,4,DEF057930650,
1379,"Bach, JS: Du Freidefürst, Herr Jesu Christ, BWV 116: No. 5, Rezitativ. ""Ach, laß uns durch die scharfen Ruten""",0,0.272,0.0798,5,-15.993,0,0.0388,0.985,0.000113,0.119,0.0738,88.115,65827,5,DEA808107505,classical countertenor
1380,"Bach, JS: Herr Jesu Christ, du höchstes Gut, BWV 113: No. 7, Duett. ""Ach Herr, mein Gott, vergib mirs doch""",0,0.332,0.0789,3,-21.661,0,0.052,0.993,0.00016,0.163,0.313,74.843,173760,3,DEA808008907,boy soprano
1381,"Bach, JS: Nimm von uns, Herr, du treuer Gott, BWV 101: No. 3, Rezitativ. ""Ach! Herr Gott, durch die Treue dein""",0,0.465,0.0171,1,-22.072,0,0.0592,0.99,1.83e-06,0.198,0.166,75.198,124173,1,DEA808007903,
1382,"Bach, JS: Ach, lieben Christen, seid getrost, BWV 114: No. 5, Aria. ""Du machst, o Tod, mir nun nicht ferner bange""",0,0.432,0.112,9,-17.398,1,0.0456,0.971,0.458,0.161,0.287,131.841,317907,4,DEA808009005,"classical performance,opera,orchestral performance"
1383,Acid Reindeer,1,0.533,0.218,7,-16.296,1,0.108,0.82,0.0,0.147,0.65,81.539,106571,3,USH780718108,"crust punk,hardcore punk,punk,thrash core"
1384,Açılış Konuşması,0,0.335,0.44,9,-9.287,0,0.0366,0.298,0.0,0.193,0.58,138.729,83476,4,TR2612002640,"arabesk,classic turkish pop,turk sanat muzigi,turkish folk,turkish pop,turkish psych"
1385,Gardaş Acısı,0,0.434,0.504,5,-12.36,1,0.0362,0.449,1.06e-05,0.417,0.444,104.022,202397,4,QM4TX1790663,ulkucu sarkilar
1386,Zurna Açılış,0,0.296,0.232,11,-6.679,1,0.0382,0.992,0.775,0.176,0.227,143.014,267736,5,TR0142204300,
1387,Acıların Çocuğu,0,0.497,0.671,3,-9.632,0,0.0446,0.818,5.27e-06,0.0892,0.839,75.62,170919,4,TR2181700025,arabesk
1388,Gülüme Acımamışlar,1,0.464,0.646,7,-8.045,1,0.0375,0.517,2.75e-05,0.463,0.583,126.134,291626,4,TR2611401464,classic turkish pop
1389,Acin vez,0,0.573,0.753,2,-7.366,1,0.0695,0.463,0.881,0.331,0.966,160.137,160076,4,RSA141326546,
1390,Acı Gerçekler,5,0.444,0.646,5,-7.181,1,0.0391,0.571,0.0,0.167,0.521,116.527,335352,4,TR2611401457,classic turkish pop
1391,Çiçekler Açılıyor,0,0.574,0.455,9,-11.588,1,0.0648,0.587,0.0,0.761,0.629,117.564,93500,4,TR2612203664,
1392,Acı Izdırap,0,0.541,0.428,1,-8.804,0,0.0339,0.958,0.223,0.498,0.468,118.241,232716,4,BGA472004994,
1393,Acı Hayat,0,0.468,0.393,3,-10.196,1,0.0382,0.973,0.148,0.412,0.523,109.465,249626,4,FR10S2379995,
1394,Acid Rain,3,0.594,0.922,0,-6.943,1,0.034,0.0012,0.00271,0.0353,0.698,129.954,274733,4,USCA20900998,classic canadian rock
1395,Acid Rain,1,0.625,0.758,1,-10.818,1,0.0342,0.0493,0.0181,0.355,0.451,138.322,294040,4,GBBLY8400206,
1396,Acin vez,0,0.573,0.753,2,-7.366,1,0.0695,0.463,0.881,0.331,0.966,160.137,160076,4,RSA141326546,
1397,Acid Rain,0,0.546,0.504,9,-16.829,1,0.0302,0.045,0.899,0.129,0.84,144.444,179100,4,FRX201852200,italian library music
1398,Bir Acı Kahvenin,14,0.372,0.791,9,-7.528,0,0.372,0.00914,0.0,0.0627,0.712,133.898,116307,4,TR0300600361,turkish pop
1399,Gelde Dinsin Acılarım,0,0.337,0.199,7,-9.429,1,0.0358,0.929,0.0627,0.316,0.0949,87.891,253566,4,TR2502302141,arabesk
1400,The Acid Test,1,0.0688,0.414,11,-14.998,1,0.0368,2.16e-05,0.0686,0.077,0.164,203.969,143607,3,GBBGL8000306,spytrack
1401,Sevmek Acı Bir Arzu,0,0.296,0.529,9,-13.895,0,0.442,0.741,0.000711,0.116,0.161,90.414,217853,3,TR0141925662,turk sanat muzigi
1402,Acilan Bir Gül Gibi,0,0.449,0.689,7,-7.835,1,0.0344,0.561,0.0633,0.123,0.955,131.562,177944,4,DEKB71630313,
1403,Acid Let Me Go,0,0.835,0.736,8,-7.373,0,0.0567,0.000144,0.904,0.0359,0.796,124.016,375484,4,DELM41804289,
1404,Açılan Bir Gül Gibi - Sus Kimseler Duymasın,0,0.62,0.567,0,-13.404,1,0.074,0.302,6.37e-05,0.0702,0.867,119.537,245236,4,BGA472127399,classic turkish pop
1405,He Needs Me (Olive Acknowledges Popeye),28,0.582,0.189,11,-10.39,1,0.032,0.861,5.54e-06,0.179,0.366,85.001,214307,4,QM6N22166430,
1406,"Ack, herre, ett människohjärta",0,0.26,0.292,7,-13.801,1,0.0399,0.931,0.166,0.109,0.0364,92.748,170613,4,FIFGL8000027,
1407,Acker Bilk a-Rovin',0,0.562,0.68,0,-6.028,1,0.05,0.768,0.816,0.0997,0.941,104.434,127773,4,GBAJE7100047,"adult standards,easy listening,jazz clarinet,lounge"
1408,Ayva Çiçek Açmış,0,0.656,0.579,2,-13.352,0,0.0808,0.0925,0.0206,0.0355,0.892,101.62,313800,4,BGA472201222,
1409,Vas Acordarte de Mi,4,0.698,0.743,1,-5.474,1,0.0989,0.634,1.73e-05,0.249,0.794,123.136,246130,4,FR10S2025820,merengue
